participant,day,scale,score
62,52,pos_aff,0.6
62,52,neg_aff,1
62,53,stress,0
62,53,pos_aff,0.2
62,53,neg_aff,0.8
62,54,stress,1
62,54,pos_aff,0.8
62,54,neg_aff,0.6
62,55,stress,0
62,55,pos_aff,0.4
62,55,neg_aff,0.4
62,56,stress,2
62,56,pos_aff,0.4
62,56,neg_aff,1.4
62,57,stress,0
62,57,pos_aff,0.6
62,57,neg_aff,1.2
62,58,stress,0
62,58,pos_aff,0.6
62,58,neg_aff,0.8
62,59,stress,0
62,59,pos_aff,0.6
62,59,neg_aff,1
62,60,stress,0
62,60,pos_aff,0.6
62,60,neg_aff,0.8
62,61,stress,0
62,61,pos_aff,0.6
62,61,neg_aff,0.8
62,62,stress,1
62,62,pos_aff,0.6
62,62,neg_aff,1
62,63,stress,1
62,63,pos_aff,0.6
62,63,neg_aff,0.8
62,64,stress,0
62,64,pos_aff,0.2
62,64,neg_aff,0.6
62,65,stress,1
62,65,pos_aff,0.8
62,65,neg_aff,0.4
62,66,stress,0
62,66,pos_aff,0.6
62,66,neg_aff,0.8
62,67,stress,0
62,67,pos_aff,0.4
62,67,neg_aff,0.2
62,68,stress,0
62,68,pos_aff,0.6
62,68,neg_aff,0.8
62,69,stress,0
62,69,pos_aff,0.2
62,69,neg_aff,0.6
62,70,stress,0
62,70,pos_aff,0.2
62,70,neg_aff,0
62,71,stress,0
62,71,pos_aff,0.4
62,71,neg_aff,0.8
62,72,stress,0
62,72,pos_aff,0.4
62,72,neg_aff,0.8
62,73,stress,0
62,73,pos_aff,0.6
62,73,neg_aff,0.4
62,74,stress,0
62,74,pos_aff,0.6
62,74,neg_aff,0.6
62,75,stress,0
62,75,pos_aff,0.6
62,75,neg_aff,0
62,76,stress,0
62,76,pos_aff,0.4
62,76,neg_aff,0.6
62,77,stress,0
62,77,pos_aff,0.4
62,77,neg_aff,0.6
62,78,stress,0
62,78,pos_aff,0.4
62,78,neg_aff,0.6
62,79,stress,0
62,79,pos_aff,0.4
62,79,neg_aff,0.6
62,80,stress,0
62,80,pos_aff,0.8
62,80,neg_aff,0.4
62,81,stress,0
62,81,pos_aff,0.6
62,81,neg_aff,0.4
62,82,stress,0
62,82,pos_aff,0.4
62,82,neg_aff,0.8
62,83,stress,0
62,83,pos_aff,0
62,83,neg_aff,0.8
62,84,stress,1
62,84,pos_aff,0.6
62,84,neg_aff,0.2
62,85,stress,1
62,85,pos_aff,0.6
62,85,neg_aff,0.4
62,86,stress,1
62,86,pos_aff,0.6
62,86,neg_aff,0.6
62,87,stress,0
62,87,pos_aff,0.4
62,87,neg_aff,1
62,88,stress,0
62,88,pos_aff,0.75
62,88,neg_aff,0.6
62,89,stress,0
62,89,pos_aff,0.6
62,89,neg_aff,0.8
62,90,stress,0
62,90,pos_aff,0.6
62,90,neg_aff,0.4
62,91,stress,0
62,91,pos_aff,0.6
62,91,neg_aff,0.4
62,92,stress,0
62,92,pos_aff,0.6
62,92,neg_aff,0.4
62,93,stress,0
62,93,pos_aff,0.8
62,93,neg_aff,0.2
62,94,stress,0
62,94,pos_aff,0.6
62,94,neg_aff,0.4
62,95,stress,0
62,95,pos_aff,0.6
62,95,neg_aff,0.4
62,96,stress,0
62,96,pos_aff,0.6
62,96,neg_aff,0.4
62,97,stress,0
62,97,pos_aff,1
62,97,neg_aff,0.6
62,98,stress,0
62,98,pos_aff,0.6
62,98,neg_aff,0.4
62,99,stress,0
62,99,pos_aff,0.6
62,99,neg_aff,0.2
62,100,stress,0
62,100,pos_aff,0.4
62,100,neg_aff,0
62,101,stress,0
62,101,pos_aff,0.4
62,101,neg_aff,0.4
63,1,stress,NA
63,1,pos_aff,NA
63,1,neg_aff,NA
63,2,stress,NA
63,2,pos_aff,NA
63,2,neg_aff,NA
63,3,stress,NA
63,3,pos_aff,NA
63,3,neg_aff,NA
63,4,stress,NA
63,4,pos_aff,NA
63,4,neg_aff,NA
63,5,stress,NA
63,5,pos_aff,NA
63,5,neg_aff,NA
63,6,stress,NA
63,6,pos_aff,NA
63,6,neg_aff,NA
63,7,stress,NA
63,7,pos_aff,NA
63,7,neg_aff,NA
63,8,stress,2
63,8,pos_aff,2.2
63,8,neg_aff,1
63,9,stress,2
63,9,pos_aff,2.4
63,9,neg_aff,0.6
63,10,stress,3
63,10,pos_aff,2.8
63,10,neg_aff,0.6
63,11,stress,0
63,11,pos_aff,2.6
63,11,neg_aff,0.4
63,12,stress,0
63,12,pos_aff,2.4
63,12,neg_aff,0.6
63,13,stress,1
63,13,pos_aff,2.2
63,13,neg_aff,0.6
63,14,stress,0
63,14,pos_aff,2.75
63,14,neg_aff,0.4
63,15,stress,1
63,15,pos_aff,2.4
63,15,neg_aff,0.8
63,16,stress,3
63,16,pos_aff,2.8
63,16,neg_aff,0.6
63,17,stress,2
63,17,pos_aff,2.2
63,17,neg_aff,1.2
63,18,stress,3
63,18,pos_aff,2.75
63,18,neg_aff,1.4
63,19,stress,1
63,19,pos_aff,1.6
63,19,neg_aff,1.2
63,20,stress,3
63,20,pos_aff,2.2
63,20,neg_aff,1.4
63,21,stress,3
63,21,pos_aff,2.4
63,21,neg_aff,0.6
63,22,stress,3
63,22,pos_aff,3
63,22,neg_aff,1.2
63,23,stress,1
63,23,pos_aff,2.6
63,23,neg_aff,1
63,24,stress,1
63,24,pos_aff,2
63,24,neg_aff,0.6
63,25,stress,0
63,25,pos_aff,2.2
63,25,neg_aff,0.6
63,26,stress,0
63,26,pos_aff,2.8
63,26,neg_aff,0.8
63,27,stress,0
63,27,pos_aff,2.4
63,27,neg_aff,0.8
63,28,stress,1
63,28,pos_aff,2.6
63,28,neg_aff,0.8
63,29,stress,0
63,29,pos_aff,2
63,29,neg_aff,0.6
63,30,stress,1
63,30,pos_aff,2.2
63,30,neg_aff,0.6
63,31,stress,1
63,31,pos_aff,2.8
63,31,neg_aff,0.6
63,32,stress,1
63,32,pos_aff,2.4
63,32,neg_aff,1
63,33,stress,0
63,33,pos_aff,2.8
63,33,neg_aff,0.6
63,34,stress,1
63,34,pos_aff,2.8
63,34,neg_aff,1
63,35,stress,2
63,35,pos_aff,2.8
63,35,neg_aff,0.8
63,36,stress,0
63,36,pos_aff,2.4
63,36,neg_aff,1
63,37,stress,NA
63,37,pos_aff,NA
63,37,neg_aff,NA
63,38,stress,2
63,38,pos_aff,2.6
63,38,neg_aff,1
63,39,stress,NA
63,39,pos_aff,NA
63,39,neg_aff,NA
63,40,stress,NA
63,40,pos_aff,NA
63,40,neg_aff,NA
63,41,stress,NA
63,41,pos_aff,NA
63,41,neg_aff,NA
63,42,stress,1
63,42,pos_aff,2.4
63,42,neg_aff,1
63,43,stress,1
63,43,pos_aff,2.2
63,43,neg_aff,1
63,44,stress,0
63,44,pos_aff,2.6
63,44,neg_aff,0.8
63,45,stress,1
63,45,pos_aff,2.75
63,45,neg_aff,1
63,46,stress,1
63,46,pos_aff,2.4
63,46,neg_aff,1.2
63,47,stress,1
63,47,pos_aff,2.4
63,47,neg_aff,1
63,48,stress,1
63,48,pos_aff,2
63,48,neg_aff,0.6
63,49,stress,0
63,49,pos_aff,2.2
63,49,neg_aff,1
63,50,stress,0
63,50,pos_aff,1.8
63,50,neg_aff,1
63,51,stress,0
63,51,pos_aff,2.4
63,51,neg_aff,0.8
63,52,stress,2
63,52,pos_aff,3
63,52,neg_aff,1
63,53,stress,0
63,53,pos_aff,2.6
63,53,neg_aff,1.2
63,54,stress,0
63,54,pos_aff,2
63,54,neg_aff,1
63,55,stress,3
63,55,pos_aff,2
63,55,neg_aff,1
63,56,stress,0
63,56,pos_aff,2.8
63,56,neg_aff,0.6
63,57,stress,1
63,57,pos_aff,2.4
63,57,neg_aff,0.8
63,58,stress,1
63,58,pos_aff,2.4
63,58,neg_aff,1
63,59,stress,0
63,59,pos_aff,2.2
63,59,neg_aff,1
63,60,stress,0
63,60,pos_aff,2.4
63,60,neg_aff,1
63,61,stress,1
63,61,pos_aff,2.2
63,61,neg_aff,1
63,62,stress,2
63,62,pos_aff,2.8
63,62,neg_aff,1
63,63,stress,0
63,63,pos_aff,2.2
63,63,neg_aff,0.8
63,64,stress,0
63,64,pos_aff,2.8
63,64,neg_aff,0.6
63,65,stress,0
63,65,pos_aff,2.4
63,65,neg_aff,0.8
63,66,stress,0
63,66,pos_aff,2.2
63,66,neg_aff,1
63,67,stress,1
63,67,pos_aff,2
63,67,neg_aff,0.8
63,68,stress,0
63,68,pos_aff,2.2
63,68,neg_aff,0.6
63,69,stress,0
63,69,pos_aff,2.6
63,69,neg_aff,0.8
63,70,stress,0
63,70,pos_aff,2.6
63,70,neg_aff,0.6
63,71,stress,0
63,71,pos_aff,2.4
63,71,neg_aff,1
63,72,stress,0
63,72,pos_aff,2.4
63,72,neg_aff,1
63,73,stress,0
63,73,pos_aff,2.4
63,73,neg_aff,1
63,74,stress,0
63,74,pos_aff,2.8
63,74,neg_aff,1
63,75,stress,0
63,75,pos_aff,2.6
63,75,neg_aff,0.8
63,76,stress,0
63,76,pos_aff,2
63,76,neg_aff,1
63,77,stress,0
63,77,pos_aff,2.2
63,77,neg_aff,1
63,78,stress,0
63,78,pos_aff,2.2
63,78,neg_aff,1
63,79,stress,0
63,79,pos_aff,2.4
63,79,neg_aff,0.8
63,80,stress,0
63,80,pos_aff,2.4
63,80,neg_aff,0.8
63,81,stress,0
63,81,pos_aff,2.8
63,81,neg_aff,0.8
63,82,stress,0
63,82,pos_aff,2.4
63,82,neg_aff,0.8
63,83,stress,2
63,83,pos_aff,2.4
63,83,neg_aff,0.8
63,84,stress,0
63,84,pos_aff,2
63,84,neg_aff,1
63,85,stress,0
63,85,pos_aff,2.4
63,85,neg_aff,0.8
63,86,stress,0
63,86,pos_aff,2.4
63,86,neg_aff,0.8
63,87,stress,3
63,87,pos_aff,3
63,87,neg_aff,1
63,88,stress,2
63,88,pos_aff,2
63,88,neg_aff,1
63,89,stress,0
63,89,pos_aff,2
63,89,neg_aff,0.8
63,90,stress,0
63,90,pos_aff,2.8
63,90,neg_aff,0.8
63,91,stress,0
63,91,pos_aff,2.8
63,91,neg_aff,0.8
63,92,stress,1
63,92,pos_aff,2.4
63,92,neg_aff,1
63,93,stress,0
63,93,pos_aff,2.8
63,93,neg_aff,0.8
63,94,stress,0
63,94,pos_aff,2.8
63,94,neg_aff,0.8
63,95,stress,0
63,95,pos_aff,2.6
63,95,neg_aff,0.8
63,96,stress,0
63,96,pos_aff,3.5
63,96,neg_aff,1
63,97,stress,0
63,97,pos_aff,2
63,97,neg_aff,1.25
63,98,stress,0
63,98,pos_aff,2.8
63,98,neg_aff,0.8
63,99,stress,0
63,99,pos_aff,2.4
63,99,neg_aff,0.8
63,100,stress,1
63,100,pos_aff,1.8
63,100,neg_aff,0.8
63,101,stress,0
63,101,pos_aff,2.8
63,101,neg_aff,0.8
64,1,stress,3
64,1,pos_aff,1.4
64,1,neg_aff,1
64,2,stress,3
64,2,pos_aff,2.2
64,2,neg_aff,1.2
64,3,stress,0
64,3,pos_aff,1.8
64,3,neg_aff,1.4
64,4,stress,1
64,4,pos_aff,1.4
64,4,neg_aff,1
64,5,stress,2
64,5,pos_aff,0.8
64,5,neg_aff,1.4
64,6,stress,1
64,6,pos_aff,1
64,6,neg_aff,1.8
64,7,stress,0
64,7,pos_aff,1.4
64,7,neg_aff,1
64,8,stress,0
64,8,pos_aff,1.25
64,8,neg_aff,1
64,9,stress,0
64,9,pos_aff,1.6
64,9,neg_aff,1.6
64,10,stress,1
64,10,pos_aff,1.8
64,10,neg_aff,1.2
64,11,stress,1
64,11,pos_aff,0.8
64,11,neg_aff,1
64,12,stress,0
64,12,pos_aff,1.4
64,12,neg_aff,0.6
64,13,stress,0
64,13,pos_aff,2
64,13,neg_aff,0.8
64,14,stress,0
64,14,pos_aff,1.6
64,14,neg_aff,1.4
64,15,stress,1
64,15,pos_aff,1.4
64,15,neg_aff,1.2
64,16,stress,0
64,16,pos_aff,1.2
64,16,neg_aff,1
64,17,stress,2
64,17,pos_aff,1.4
64,17,neg_aff,2.8
64,18,stress,0
64,18,pos_aff,1
64,18,neg_aff,1.2
64,19,stress,0
64,19,pos_aff,1
64,19,neg_aff,1.4
64,20,stress,0
64,20,pos_aff,1
64,20,neg_aff,1.2
64,21,stress,2
64,21,pos_aff,1.6
64,21,neg_aff,1.6
64,22,stress,0
64,22,pos_aff,1.8
64,22,neg_aff,0.8
64,23,stress,0
64,23,pos_aff,1.6
64,23,neg_aff,0.6
64,24,stress,2
64,24,pos_aff,1.6
64,24,neg_aff,0.6
64,25,stress,2
64,25,pos_aff,1
64,25,neg_aff,1.2
64,26,stress,0
64,26,pos_aff,1
64,26,neg_aff,0.2
64,27,stress,1
64,27,pos_aff,1.6
64,27,neg_aff,0.8
64,28,stress,0
64,28,pos_aff,1
64,28,neg_aff,0.4
64,29,stress,0
64,29,pos_aff,1.2
64,29,neg_aff,0.8
64,30,stress,0
64,30,pos_aff,1.4
64,30,neg_aff,1.2
64,31,stress,0
64,31,pos_aff,1.4
64,31,neg_aff,0.8
64,32,stress,0
64,32,pos_aff,1
64,32,neg_aff,0
64,33,stress,2
64,33,pos_aff,0.6
64,33,neg_aff,0.2
64,34,stress,0
64,34,pos_aff,1.4
64,34,neg_aff,0.2
64,35,stress,1
64,35,pos_aff,1
64,35,neg_aff,1.4
64,36,stress,0
64,36,pos_aff,0.6
64,36,neg_aff,1
64,37,stress,2
64,37,pos_aff,1.4
64,37,neg_aff,1
64,38,stress,0
64,38,pos_aff,1.4
64,38,neg_aff,0.4
64,39,stress,0
64,39,pos_aff,1
64,39,neg_aff,0.4
64,40,stress,0
64,40,pos_aff,0.8
64,40,neg_aff,0.2
64,41,stress,0
64,41,pos_aff,1.2
64,41,neg_aff,0.4
64,42,stress,0
64,42,pos_aff,1
64,42,neg_aff,1
64,43,stress,0
64,43,pos_aff,1
64,43,neg_aff,0.2
64,44,stress,0
64,44,pos_aff,1
64,44,neg_aff,0.2
64,45,stress,2
64,45,pos_aff,0.6
64,45,neg_aff,1.4
64,46,stress,0
64,46,pos_aff,1.8
64,46,neg_aff,0.4
64,47,stress,0
64,47,pos_aff,1.4
64,47,neg_aff,0.8
64,48,stress,0
64,48,pos_aff,1.6
64,48,neg_aff,0
64,49,stress,0
64,49,pos_aff,1
64,49,neg_aff,0.2
64,50,stress,0
64,50,pos_aff,1
64,50,neg_aff,0.2
64,51,stress,0
64,51,pos_aff,1.25
64,51,neg_aff,0.8
64,52,stress,1
64,52,pos_aff,1
64,52,neg_aff,0.4
64,53,stress,0
64,53,pos_aff,0.6
64,53,neg_aff,0
64,54,stress,0
64,54,pos_aff,1
64,54,neg_aff,0.2
64,55,stress,0
64,55,pos_aff,1.8
64,55,neg_aff,0.2
64,56,stress,3
64,56,pos_aff,1
64,56,neg_aff,0.8
64,57,stress,0
64,57,pos_aff,1.4
64,57,neg_aff,0.2
64,58,stress,NA
64,58,pos_aff,NA
64,58,neg_aff,NA
64,59,stress,1
64,59,pos_aff,1
64,59,neg_aff,0.2
64,60,stress,0
64,60,pos_aff,0.4
64,60,neg_aff,0
64,61,stress,0
64,61,pos_aff,1
64,61,neg_aff,0.2
64,62,stress,0
64,62,pos_aff,1.8
64,62,neg_aff,0.2
64,63,stress,NA
64,63,pos_aff,NA
64,63,neg_aff,NA
64,64,stress,0
64,64,pos_aff,0
64,64,neg_aff,0
64,65,stress,0
64,65,pos_aff,0.4
64,65,neg_aff,0
64,66,stress,NA
64,66,pos_aff,NA
64,66,neg_aff,NA
64,67,stress,NA
64,67,pos_aff,NA
64,67,neg_aff,NA
64,68,stress,NA
64,68,pos_aff,NA
64,68,neg_aff,NA
64,69,stress,NA
64,69,pos_aff,NA
64,69,neg_aff,NA
64,70,stress,1
64,70,pos_aff,2
64,70,neg_aff,0.4
64,71,stress,0
64,71,pos_aff,1.6
64,71,neg_aff,0.2
64,72,stress,0
64,72,pos_aff,0
64,72,neg_aff,0
64,73,stress,1
64,73,pos_aff,0
64,73,neg_aff,0
64,74,stress,NA
64,74,pos_aff,NA
64,74,neg_aff,NA
64,75,stress,2
64,75,pos_aff,2
64,75,neg_aff,0.4
64,76,stress,0
64,76,pos_aff,1.6
64,76,neg_aff,0.2
64,77,stress,0
64,77,pos_aff,0
64,77,neg_aff,0
64,78,stress,0
64,78,pos_aff,1
64,78,neg_aff,0.6
64,79,stress,0
64,79,pos_aff,0
64,79,neg_aff,0
64,80,stress,0
64,80,pos_aff,0
64,80,neg_aff,0
64,81,stress,NA
64,81,pos_aff,NA
64,81,neg_aff,NA
64,82,stress,0
64,82,pos_aff,0
64,82,neg_aff,0
64,83,stress,0
64,83,pos_aff,1
64,83,neg_aff,0
64,84,stress,0
64,84,pos_aff,1.6
64,84,neg_aff,0
64,85,stress,0
64,85,pos_aff,0
64,85,neg_aff,0
64,86,stress,0
64,86,pos_aff,0
64,86,neg_aff,0
64,87,stress,0
64,87,pos_aff,1.2
64,87,neg_aff,0.4
64,88,stress,2
64,88,pos_aff,1.2
64,88,neg_aff,0.4
64,89,stress,0
64,89,pos_aff,0
64,89,neg_aff,0
64,90,stress,0
64,90,pos_aff,0
64,90,neg_aff,0
64,91,stress,1
64,91,pos_aff,0
64,91,neg_aff,0
64,92,stress,2
64,92,pos_aff,1.25
64,92,neg_aff,1
64,93,stress,NA
64,93,pos_aff,NA
64,93,neg_aff,NA
64,94,stress,1
64,94,pos_aff,1.8
64,94,neg_aff,0.6
64,95,stress,0
64,95,pos_aff,1.6
64,95,neg_aff,0.8
64,96,stress,0
64,96,pos_aff,1.2
64,96,neg_aff,0.8
64,97,stress,0
64,97,pos_aff,1.2
64,97,neg_aff,1
64,98,stress,0
64,98,pos_aff,0.4
64,98,neg_aff,0.6
64,99,stress,2
64,99,pos_aff,1.2
64,99,neg_aff,1
64,100,stress,0
64,100,pos_aff,1.8
64,100,neg_aff,1.2
64,101,stress,2
64,101,pos_aff,0.2
64,101,neg_aff,1.8
65,1,stress,6
65,1,pos_aff,3.6666666666666665
65,1,neg_aff,0.25
65,2,stress,6
65,2,pos_aff,3.6666666666666665
65,2,neg_aff,0.2
65,3,stress,5
65,3,pos_aff,3.6666666666666665
65,3,neg_aff,0.2
65,4,stress,4
65,4,pos_aff,3.4
65,4,neg_aff,0.2
65,5,stress,3
65,5,pos_aff,3.25
65,5,neg_aff,1
65,6,stress,1
65,6,pos_aff,3.8
65,6,neg_aff,0.25
65,7,stress,2
65,7,pos_aff,3.2
65,7,neg_aff,0
65,8,stress,0
65,8,pos_aff,3
65,8,neg_aff,0
65,9,stress,1
65,9,pos_aff,3.2
65,9,neg_aff,0
65,10,stress,3
65,10,pos_aff,3.2
65,10,neg_aff,0.4
65,11,stress,4
65,11,pos_aff,3.2
65,11,neg_aff,0.6
65,12,stress,0
65,12,pos_aff,4
65,12,neg_aff,0.2
65,13,stress,2
65,13,pos_aff,3.2
65,13,neg_aff,1.2
65,14,stress,1
65,14,pos_aff,3.8
65,14,neg_aff,1
65,15,stress,NA
65,15,pos_aff,NA
65,15,neg_aff,NA
65,16,stress,3
65,16,pos_aff,2
65,16,neg_aff,2
65,17,stress,0
65,17,pos_aff,4
65,17,neg_aff,0
65,18,stress,3
65,18,pos_aff,3.6
65,18,neg_aff,0.6
65,19,stress,3
65,19,pos_aff,4
65,19,neg_aff,1.6
65,20,stress,3
65,20,pos_aff,4
65,20,neg_aff,0.4
65,21,stress,1
65,21,pos_aff,3.8
65,21,neg_aff,0
65,22,stress,0
65,22,pos_aff,3.25
65,22,neg_aff,0.2
65,23,stress,0
65,23,pos_aff,4
65,23,neg_aff,0
65,24,stress,2
65,24,pos_aff,4
65,24,neg_aff,1
65,25,stress,0
65,25,pos_aff,3.8
65,25,neg_aff,0.2
65,26,stress,4
65,26,pos_aff,4
65,26,neg_aff,0
65,27,stress,3
65,27,pos_aff,3.8
65,27,neg_aff,0.8
65,28,stress,3
65,28,pos_aff,3.6
65,28,neg_aff,0.4
65,29,stress,6
65,29,pos_aff,3.6
65,29,neg_aff,1.6
65,30,stress,4
65,30,pos_aff,3
65,30,neg_aff,1.4
65,31,stress,4
65,31,pos_aff,2.6
65,31,neg_aff,1.8
65,32,stress,3
65,32,pos_aff,3.4
65,32,neg_aff,0.4
65,33,stress,2
65,33,pos_aff,3
65,33,neg_aff,1.4
65,34,stress,2
65,34,pos_aff,2.8
65,34,neg_aff,1
65,35,stress,1
65,35,pos_aff,3.75
65,35,neg_aff,0.6
65,36,stress,2
65,36,pos_aff,3
65,36,neg_aff,1
65,37,stress,1
65,37,pos_aff,3.8
65,37,neg_aff,0
65,38,stress,3
65,38,pos_aff,3.8
65,38,neg_aff,0
65,39,stress,5
65,39,pos_aff,3.6
65,39,neg_aff,0.6
65,40,stress,1
65,40,pos_aff,3.4
65,40,neg_aff,0.4
65,41,stress,1
65,41,pos_aff,3.2
65,41,neg_aff,1
65,42,stress,0
65,42,pos_aff,3.2
65,42,neg_aff,0.4
65,43,stress,1
65,43,pos_aff,3.4
65,43,neg_aff,0.4
65,44,stress,2
65,44,pos_aff,3.2
65,44,neg_aff,0.2
65,45,stress,2
65,45,pos_aff,3.4
65,45,neg_aff,0.4
65,46,stress,3
65,46,pos_aff,2.6
65,46,neg_aff,1.4
65,47,stress,3
65,47,pos_aff,3
65,47,neg_aff,0
65,48,stress,1
65,48,pos_aff,3
65,48,neg_aff,1.75
65,49,stress,3
65,49,pos_aff,3
65,49,neg_aff,0.2
65,50,stress,2
65,50,pos_aff,3
65,50,neg_aff,1.4
65,51,stress,2
65,51,pos_aff,3
65,51,neg_aff,0.6
65,52,stress,2
65,52,pos_aff,3
65,52,neg_aff,1.2
65,53,stress,2
65,53,pos_aff,3
65,53,neg_aff,0.2
65,54,stress,0
65,54,pos_aff,3
65,54,neg_aff,0.8
65,55,stress,0
65,55,pos_aff,3.2
65,55,neg_aff,0.4
65,56,stress,2
65,56,pos_aff,3
65,56,neg_aff,0.8
65,57,stress,1
65,57,pos_aff,3
65,57,neg_aff,0
65,58,stress,2
65,58,pos_aff,3
65,58,neg_aff,0
65,59,stress,1
65,59,pos_aff,3.6
65,59,neg_aff,0.6
65,60,stress,4
65,60,pos_aff,3.4
65,60,neg_aff,1
65,61,stress,2
65,61,pos_aff,3
65,61,neg_aff,0.6
65,62,stress,0
65,62,pos_aff,3
65,62,neg_aff,0
65,63,stress,1
65,63,pos_aff,2.8
65,63,neg_aff,0.6
65,64,stress,1
65,64,pos_aff,3
65,64,neg_aff,0
65,65,stress,1
65,65,pos_aff,3
65,65,neg_aff,0
65,66,stress,2
65,66,pos_aff,3.2
65,66,neg_aff,0.6
65,67,stress,1
65,67,pos_aff,3
65,67,neg_aff,0.6
65,68,stress,2
65,68,pos_aff,3
65,68,neg_aff,1.4
65,69,stress,3
65,69,pos_aff,3
65,69,neg_aff,0.8
65,70,stress,1
65,70,pos_aff,3
65,70,neg_aff,0.2
65,71,stress,1
65,71,pos_aff,2.4
65,71,neg_aff,1.4
65,72,stress,4
65,72,pos_aff,3
65,72,neg_aff,0.6
65,73,stress,3
65,73,pos_aff,3.2
65,73,neg_aff,1.4
65,74,stress,2
65,74,pos_aff,3
65,74,neg_aff,0.2
65,75,stress,0
65,75,pos_aff,3
65,75,neg_aff,0.4
65,76,stress,3
65,76,pos_aff,3
65,76,neg_aff,0
65,77,stress,0
65,77,pos_aff,3
65,77,neg_aff,0
65,78,stress,0
65,78,pos_aff,3.6
65,78,neg_aff,0
65,79,stress,1
65,79,pos_aff,3.2
65,79,neg_aff,0.2
65,80,stress,2
65,80,pos_aff,3
65,80,neg_aff,0.6
65,81,stress,0
65,81,pos_aff,3
65,81,neg_aff,0
65,82,stress,0
65,82,pos_aff,3
65,82,neg_aff,0.6
65,83,stress,2
65,83,pos_aff,3.4
65,83,neg_aff,1.2
65,84,stress,3
65,84,pos_aff,3.2
65,84,neg_aff,1
65,85,stress,2
65,85,pos_aff,3.4
65,85,neg_aff,1.2
65,86,stress,0
65,86,pos_aff,3
65,86,neg_aff,0.2
65,87,stress,2
65,87,pos_aff,3.2
65,87,neg_aff,0.8
65,88,stress,4
65,88,pos_aff,3
65,88,neg_aff,0.8
65,89,stress,0
65,89,pos_aff,3
65,89,neg_aff,0.4
65,90,stress,0
65,90,pos_aff,3.2
65,90,neg_aff,0.2
65,91,stress,0
65,91,pos_aff,3
65,91,neg_aff,0.2
65,92,stress,1
65,92,pos_aff,3.4
65,92,neg_aff,0.4
65,93,stress,1
65,93,pos_aff,3.2
65,93,neg_aff,0
65,94,stress,3
65,94,pos_aff,3.2
65,94,neg_aff,0.6
65,95,stress,4
65,95,pos_aff,3.2
65,95,neg_aff,1.8
65,96,stress,2
65,96,pos_aff,3
65,96,neg_aff,2.4
65,97,stress,2
65,97,pos_aff,3.2
65,97,neg_aff,1
65,98,stress,3
65,98,pos_aff,3
65,98,neg_aff,0.8
65,99,stress,0
65,99,pos_aff,3.2
65,99,neg_aff,0.4
65,100,stress,2
65,100,pos_aff,NA
65,100,neg_aff,NA
65,101,stress,NA
65,101,pos_aff,NA
65,101,neg_aff,NA
66,1,stress,1
66,1,pos_aff,0.4
66,1,neg_aff,0
66,2,stress,NA
66,2,pos_aff,NA
66,2,neg_aff,NA
66,3,stress,NA
66,3,pos_aff,NA
66,3,neg_aff,NA
66,4,stress,4
66,4,pos_aff,1.8
66,4,neg_aff,1.6
66,5,stress,3
66,5,pos_aff,1
66,5,neg_aff,1
66,6,stress,2
66,6,pos_aff,1
66,6,neg_aff,1
66,7,stress,2
66,7,pos_aff,1
66,7,neg_aff,1
66,8,stress,0
66,8,pos_aff,2
66,8,neg_aff,2
66,9,stress,1
66,9,pos_aff,1
66,9,neg_aff,1
66,10,stress,0
66,10,pos_aff,1
66,10,neg_aff,1
66,11,stress,0
66,11,pos_aff,1
66,11,neg_aff,1
66,12,stress,1
66,12,pos_aff,1
66,12,neg_aff,1
66,13,stress,NA
66,13,pos_aff,NA
66,13,neg_aff,NA
66,14,stress,NA
66,14,pos_aff,NA
66,14,neg_aff,NA
66,15,stress,NA
66,15,pos_aff,NA
66,15,neg_aff,NA
66,16,stress,NA
66,16,pos_aff,NA
66,16,neg_aff,NA
66,17,stress,NA
66,17,pos_aff,NA
66,17,neg_aff,NA
66,18,stress,4
66,18,pos_aff,2
66,18,neg_aff,2
66,19,stress,5
66,19,pos_aff,1
66,19,neg_aff,1
66,20,stress,1
66,20,pos_aff,1
66,20,neg_aff,1
66,21,stress,4
66,21,pos_aff,1
66,21,neg_aff,1
66,22,stress,7
66,22,pos_aff,4
66,22,neg_aff,4
66,23,stress,6
66,23,pos_aff,2
66,23,neg_aff,2
66,24,stress,NA
66,24,pos_aff,NA
66,24,neg_aff,NA
66,25,stress,NA
66,25,pos_aff,NA
66,25,neg_aff,NA
66,26,stress,5
66,26,pos_aff,1
66,26,neg_aff,1
66,27,stress,NA
66,27,pos_aff,NA
66,27,neg_aff,NA
66,28,stress,3
66,28,pos_aff,1
66,28,neg_aff,1
66,29,stress,4
66,29,pos_aff,1
66,29,neg_aff,1
66,30,stress,NA
66,30,pos_aff,NA
66,30,neg_aff,NA
66,31,stress,NA
66,31,pos_aff,NA
66,31,neg_aff,NA
66,32,stress,NA
66,32,pos_aff,NA
66,32,neg_aff,NA
66,33,stress,NA
66,33,pos_aff,NA
66,33,neg_aff,NA
66,34,stress,3
66,34,pos_aff,1
66,34,neg_aff,1
66,35,stress,5
66,35,pos_aff,2
66,35,neg_aff,2
66,36,stress,NA
66,36,pos_aff,NA
66,36,neg_aff,NA
66,37,stress,NA
66,37,pos_aff,NA
66,37,neg_aff,NA
66,38,stress,NA
66,38,pos_aff,NA
66,38,neg_aff,NA
66,39,stress,NA
66,39,pos_aff,NA
